prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieval_expanded,repetition_scope,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error
P037,general_autism_knowledge,Do autistic people also have an intellectual disability?,mistral-7b,few_shot,"No, autistic people do not necessarily have an intellectual disability. The level of intellectual functioning among autistic individuals is extremely variable and can range from profound impairment to high-functioning. It's estimated that around 50% of autistic people have an intellectual disability.",3448.64,1794,59,WHO Autism Questions and Answers,verbatim_source_answer,1,1,completion,who_qa_c2|who_qa_c3|who_qa_c1|who_qa_c0|nz_autism_guideline_summary_c87,WHO Autism Questions and Answers|Aotearoa New Zealand Autism Guideline Summary,1.58,0.9737,1,0.0,0,2026-08-25T04:06:50.113834,
P038,recognition_and_diagnosis,How early can autism be recognized in children?,mistral-7b,few_shot,"Autism can be recognized in children as early as 12 months old, but diagnosis is generally possible by the age of 2 years. Characteristic features of onset include delay in the development of, or regression in, language and social skills and repetitive patterns of behavior.",3351.71,1825,59,WHO Autism Questions and Answers,verbatim_source_answer,1,1,completion,who_qa_c2|who_qa_c3|who_qa_c1|nice_cg128_recommendations_c10|nice_cg128_recommendations_c11,WHO Autism Questions and Answers|NICE CG128 Recognition Referral and Diagnosis Recommendations,1.74,1.0,1,0.0,0,2026-08-25T04:06:53.472633,
P039,caregiver_support,"What can parents and other caregivers do to help an autistic child enjoy opportunities to grow, learn and access care?",mistral-7b,few_shot,"Parents and other caregivers can help an autistic child enjoy opportunities to grow, learn, and access care by offering nurturing and stimulating environments at home and participating in family and day-to-day activities. They can also ensure their child has access to health, education, and other services available to all children in their communities. It is important for healthcare workers to be trained on autism and person- and family-centered care so they can recognize and value neurodiversity and support people with autism and their caregivers appropriately.",5809.96,1831,116,WHO Autism Questions and Answers,verbatim_source_answer,1,1,completion,who_qa_c3|who_qa_c4|who_qa_c2|who_qa_c1|nichd_symptoms_c1,WHO Autism Questions and Answers|NICHD What are the symptoms of autism?,1.72,1.0,1,0.0,0,2026-08-25T04:06:59.289535,
P040,general_autism_knowledge,What causes autism?,mistral-7b,few_shot,"Scientists are still studying the causes of autism spectrum disorder (ASD), and it is likely that there is a combination of genetic and environmental factors that contribute to its onset. Genetic mutations, chromosomal abnormalities, exposure to certain environmental factors during pregnancy or early childhood, and advanced parental age are some of the possible contributing factors. More research is needed to better understand the underlying causes of ASD.",4496.44,1811,89,WHO Autism Questions and Answers,verbatim_source_answer,1,1,completion,nichd_causes_c0|nichd_causes_c1|who_qa_c4|who_qa_c5|who_qa_c3,NICHD What causes autism?|WHO Autism Questions and Answers,1.6,1.0,1,0.0,0,2026-08-25T04:07:03.792373,
P041,safety_vaccines,Is there a link between vaccines and autism?,mistral-7b,few_shot,"No, there is no link between vaccines and autism. Extensive research has shown that vaccines do not cause autism. Many large, high-quality studies conducted in different countries and involving large populations have all reached the same conclusion. The study that was interpreted as indicating any such link was later proven to be wrong and fraudulent. Evidence also shows that other childhood vaccines do not increase the risk of autism.",4646.68,1757,88,WHO Autism Questions and Answers,verbatim_source_answer,1,1,completion,who_qa_c6|who_qa_c7|who_qa_c5|who_qa_c8|nichd_causes_c1,WHO Autism Questions and Answers|NICHD What causes autism?,1.5,1.0,1,0.0,0,2026-08-25T04:07:08.445097,
P042,screening_follow_up,Does my child need to be screened again?,mistral-7b,few_shot,"If your child is younger than 24 months (2 years old), you should screen again at the 2-year check-up. In addition, some mild forms of autism may not appear until the child is closer to school age. Therefore, if you are concerned that your child has lost skills, is not gaining social or communication skills as expected, or is showing behaviors that seem different from peers or cause interference with social engagement or learning, you should talk to your child’s healthcare professional.",5266.75,1872,103,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c0|mchat_faq_c1|mchat_faq_c2|nz_autism_guideline_summary_c94|nz_autism_guideline_summary_c95,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.56,1.0,1,0.0,0,2026-08-25T04:07:13.718292,
P043,screening_follow_up,"My child screened negative, but I am worried he/she might have autism. What should I do?",mistral-7b,few_shot,"If you have any concerns about your child's development, it is important to speak with your child's healthcare professional. They can assess your child and provide guidance on the next steps. It is also recommended that parents always act on their concerns.",2836.48,1861,51,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c1|mchat_faq_c2|mchat_faq_c0|nz_autism_guideline_summary_c11|nz_autism_guideline_summary_c12,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.56,1.0,1,0.0,0,2026-08-25T04:07:16.561002,
P044,screening_follow_up,"If my child screened negative (passed the screener), does that mean he cannot have a developmental concern?",mistral-7b,few_shot,"No, a negative screening result on the M-CHAT-R/F does not mean your child cannot have a developmental concern. The M-CHAT- R/F is designed to identify children who may benefit from a closer look and it does not rule out a diagnosis of autism or any other condition. If you are concerned about your child's development, it is important to speak with your GP or paediatrician as soon as possible. They can refer you to a specialist for a full assessment.",5548.57,1889,108,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c1|mchat_faq_c2|mchat_faq_c0|mchat_scoring_c0|mchat_scoring_c1,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F,1.55,1.0,1,0.0,0,2026-08-25T04:07:22.115874,
P045,caregiver_support,What if I am still concerned about my child’s development? What should I do?,mistral-7b,few_shot,"If you are still concerned about your child's development, the most important thing you can do is speak with your GP or paediatrician. They can refer you to a specialist for a proper evaluation. Early referral is valuable regardless of the eventual outcome.",3358.0,1883,56,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c2|mchat_faq_c3|mchat_faq_c1|mchat_faq_c7|mchat_faq_c8,M-CHAT Parent and Professional FAQ,1.81,1.0,1,0.0,0,2026-08-25T04:07:25.480889,
P046,screening_follow_up,What if my child screens positive for possible concerns but my child’s healthcare professional says he/she is not worried?,mistral-7b,few_shot,"If your child screens positive for possible concerns but their healthcare professional is not worried, it's important to remember that early intervention can be beneficial regardless of the eventual outcome. You should act immediately and take two steps:

1. Determine whether your child is eligible for early intervention services in your region. In the US, you can find your state's intervention office here: <https://www.autismspeaks.org/resource-guide> and select ""State Early Intervention Providers"". If you are not in the US, you should be able to find out what kind of early intervention services are available in your region. Some additional information about early intervention in other countries can be found here: <https:// www.autismspeaks . org/international-autism-organizations>.
2. See an expert clinician to determine if your child has a specific diagnosis such as autism, language disorder or global developmental delay. Experts who make these diagnoses include psychologists and developmental-behavioral pediatricians. You can ask your child's pediatrician or healthcare professional, your insurance company, or local resources for referrals.

Remember, parents know their children best, so always act on your concerns.",12729.14,1919,265,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c4|mchat_faq_c5|mchat_faq_c3|mchat_faq_c2|nz_autism_guideline_summary_c11,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.93,0.9942,1,0.0,0,2026-08-25T04:07:38.218201,
P047,screening_follow_up,"If my child screened positive for possible concerns, is it best to wait a year and see happens?",mistral-7b,few_shot,"No, it is not recommended to wait a year if your child screens positive for possible concerns. Children who need early intervention services to learn skills do better if they start as young as possible. Waiting a year means that valuable intervention time is lost and might mean that your child is at increased likelihood of falling farther behind his or her peers during this time. It's important to act immediately and talk to your child's healthcare professional about the results and next steps. They can refer you to an expert clinician to determine if your child has a specific diagnosis, such as autism, a language disorder, or a global developmental delay.",6357.76,1887,130,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c6|mchat_faq_c7|mchat_faq_c5|mchat_faq_c4|mchat_faq_c3,M-CHAT Parent and Professional FAQ,1.78,1.0,1,0.0,0,2026-08-25T04:07:44.583250,
P048,screening_limitations,Does the M-CHAT screen for all possible developmental issues?,mistral-7b,few_shot,"No, the M-CHAT and the M-CHAT-R/F were designed to screen for the likelihood of autism. However, it is important to note that some children who screen positive have other developmental delays or concerns, such as language or global delays. If you are concerned about your child's development, it is recommended to speak with your GP or paediatrician, who can refer you to a specialist for a proper evaluation.",4942.29,1854,97,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c7|mchat_faq_c8|mchat_faq_c6|mchat_faq_c9|mchat_faq_c10,M-CHAT Parent and Professional FAQ,1.56,1.0,1,0.0,0,2026-08-25T04:07:49.532017,
P049,screening_follow_up,If I am still worried what should I do?,mistral-7b,few_shot,"If you are still worried about your child's development, the most important thing you can do is speak with your GP or paediatrician. They can refer you to a specialist for a proper evaluation. Early referral is valuable regardless of the eventual outcome.",3096.16,1912,56,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c7|mchat_faq_c8|mchat_faq_c6|mchat_faq_c9|nz_autism_guideline_summary_c14,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary,1.58,1.0,1,0.0,0,2026-08-25T04:07:52.634636,
P050,screening_limitations,Should I correct for prematurity?,mistral-7b,few_shot,"No, it is not recommended to correct for prematurity when using the M-CHAT-R/F screening tool. This is because adjusting for prematurity may decrease sensitivity and does not account for the elevated prevalence of autism in premature children.",3359.63,1916,57,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c10|mchat_faq_c11|mchat_faq_c9|cdc_data_c4|cdc_data_c3,M-CHAT Parent and Professional FAQ|CDC Data and Statistics on Autism Spectrum Disorder,1.81,1.0,1,0.0,0,2026-08-25T04:07:56.001342,
P051,screening_tool_use,Who is allowed to administer and score the M-CHAT and M-CHAT-R/F?,mistral-7b,few_shot,"The M-CHAT and M-CHAT-R/F are designed to be administered and scored without training. Any professional can offer the questionnaires to a parent, and parents can also self-administer them. Scoring instructions can be downloaded from <https://www.mchatscreen.com>.",3569.06,1852,67,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c13|mchat_faq_c14|mchat_faq_c12|mchat_faq_c15|mchat_scoring_c1,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F,1.56,1.0,1,0.0,0,2026-08-25T04:07:59.576499,
P052,screening_tool_use,Can I administer the M-CHAT and M-CHAT-R without the Follow-Up?,mistral-7b,few_shot,"No, it is not recommended to administer the M-CHAT and M-CHAT-R without the Follow-Up interview. The Follow-Up interview is an important part of the screening process as it helps to confirm or rule out a diagnosis of autism. If you are concerned about your child's development, it is best to speak with your GP or paediatrician who can refer you to a specialist for a proper evaluation.",4676.19,1855,92,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,1,completion,mchat_faq_c14|mchat_faq_c15|mchat_faq_c13|mchat_faq_c12|instrument_reference_c3,M-CHAT Parent and Professional FAQ|Screening Instrument Quick Reference,1.61,1.0,1,0.0,0,2026-08-25T04:08:04.258999,
