prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error
P041,safety_vaccines,Is there a link between vaccines and autism?,mistral-7b,zero_shot,"No, extensive research has shown that vaccinations do not cause autism, despite misconceptions.",1183.39,1270,21,WHO Autism Questions and Answers,verbatim_source_answer,1,who_qa_c6|who_qa_c7|nichd_causes_c1|nichd_causes_c2|nz_autism_guideline_summary_c22,WHO Autism Questions and Answers|NICHD What causes autism?|Aotearoa New Zealand Autism Guideline Summary,1.65,1.0,1,0.0,0,2026-07-23T01:45:08.526793,
P042,screening_follow_up,Does my child need to be screened again?,mistral-7b,zero_shot,"Yes, if your child is under 24 months old, they should be screened again at their 2-year checkup. Additionally, if you have concerns about your child's social or communication skills, or if you notice behaviors that differ from their peers or interfere with social engagement or learning at any age, you should discuss these concerns with your child's healthcare professional.",3550.71,1268,81,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c0|mchat_faq_c1|nz_autism_guideline_summary_c94|nz_autism_guideline_summary_c58|mchat_scoring_c1,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|Scoring M-CHAT-R/F,1.69,1.0,1,0.0,0,2026-07-23T01:45:12.082997,
P043,screening_follow_up,"My child screened negative, but I am worried he/she might have autism. What should I do?",mistral-7b,zero_shot,"If you're concerned about your child's potential autism despite a negative screening result, it's important to discuss your concerns with your child's healthcare professional. They can evaluate your child further and determine if additional testing or assessments are necessary. Remember, a negative screening result doesn't rule out the possibility of autism, and it's always best to err on the side of caution and seek professional guidance.",3895.16,1351,88,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c1|mchat_faq_c0|nz_autism_guideline_summary_c11|nz_autism_guideline_summary_c14|mchat_scoring_c0,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|Scoring M-CHAT-R/F,1.6,1.0,1,0.0,0,2026-07-23T01:45:15.983264,
P044,screening_follow_up,"If my child screened negative (passed the screener), does that mean he cannot have a developmental concern?",mistral-7b,zero_shot,"No, a negative screening result does not rule out a developmental concern. While the M-CHAT Parent FAQ states that a negative result does not confirm or rule out autism, it's important to note that the M-CHAT does not screen for all types of developmental delays or disorders. If you have concerns about your child's development, it's best to discuss these with your child's healthcare professional. They can evaluate your child further and determine if additional testing or support is needed.",4745.82,1318,107,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c1|mchat_faq_c0|mchat_scoring_c0|mchat_scoring_c1|nz_autism_guideline_summary_c51,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F|Aotearoa New Zealand Autism Guideline Summary,1.65,1.0,1,0.0,0,2026-07-23T01:45:20.734393,
P045,caregiver_support,What if I am still concerned about my child’s development? What should I do?,mistral-7b,zero_shot,"If you're still concerned about your child's development after using a screening tool like the M-CHAT, it's important to reach out to your child's healthcare professional. They can assess your child further and determine if additional testing or support is needed. It's also recommended to contact your local early intervention",3044.27,1279,67,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c2|mchat_faq_c7|nice_cg128_recommendations_c20|nz_autism_guideline_summary_c8|nz_autism_guideline_summary_c5,M-CHAT Parent and Professional FAQ|NICE CG128 Recognition Referral and Diagnosis Recommendations|Aotearoa New Zealand Autism Guideline Summary,1.73,1.0,1,0.0,0,2026-07-23T01:45:23.784153,
P046,screening_follow_up,What if my child screens positive for possible concerns but my child’s healthcare professional says he/she is not worried?,mistral-7b,zero_shot,"If your child screens positive for possible autism concerns but your child's healthcare professional is not concerned, it could mean that the healthcare professional did not observe the signs of autism during the check-up. In this case, we recommend that you act immediately. You can determine whether your child is",2842.92,1342,61,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c4|mchat_faq_c3|nz_autism_guideline_summary_c11|nichd_symptoms_c2|nice_cg128_recommendations_c8,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|NICHD What are the symptoms of autism?|NICE CG128 Recognition Referral and Diagnosis Recommendations,1.77,1.0,1,0.0,0,2026-07-23T01:45:26.632732,
P047,screening_follow_up,"If my child screened positive for possible concerns, is it best to wait a year and see happens?",mistral-7b,zero_shot,"No, it's recommended to act immediately if your child screens positive for possible autism concerns. This is because early intervention can greatly benefit a child's development and improve their outcomes. Delaying action could mean losing valuable intervention time and potentially increasing the likelihood of the child falling further behind their peers.",2845.75,1205,63,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c6|mchat_faq_c4|mchat_scoring_c1|cdc_data_c4|nz_autism_guideline_summary_c11,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F|CDC Data and Statistics on Autism Spectrum Disorder|Aotearoa New Zealand Autism Guideline Summary,1.61,1.0,1,0.0,0,2026-07-23T01:45:29.483469,
P048,screening_limitations,Does the M-CHAT screen for all possible developmental issues?,mistral-7b,zero_shot,"The M-CHAT was designed to screen for the possibility of autism, but it does not screen for all possible development issues. Some children who screen positively may have autism, while others may have other developmental delights or concerns, such as speech or global developmental delays.",2858.91,1333,61,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c7|mchat_faq_c9|instrument_reference_c5|mchat_guidelines_c2|nz_autism_guideline_summary_c76,M-CHAT Parent and Professional FAQ|Screening Instrument Quick Reference|M-CHAT-R/F Guidelines for Use|Aotearoa New Zealand Autism Guideline Summary,1.59,1.0,1,0.0,0,2026-07-23T01:45:32.347521,
P049,screening_follow_up,If I am still worried what should I do?,mistral-7b,zero_shot,"If you're still worried after discussing the results with your child's healthcare professional, you can contact your local early intervention agency. They can help determine if your child is eligible",1859.71,1298,37,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c7|mchat_faq_c8|nz_autism_guideline_summary_c14|nz_autism_guideline_summary_c5|nice_cg128_overview_c5,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|NICE CG128 Autism Spectrum Disorder in Under 19s Overview,1.67,1.0,1,0.0,0,2026-07-23T01:45:34.212686,
P050,screening_limitations,Should I correct for prematurity?,mistral-7b,zero_shot,"No, it's not recommended to correct for prematurity when using autism screening tools like M-CHAT-",1400.2,1166,26,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c10|cdc_data_c4|who_qa_c5|nimh_asd_c14|nz_autism_guideline_summary_c69,M-CHAT Parent and Professional FAQ|CDC Data and Statistics on Autism Spectrum Disorder|WHO Autism Questions and Answers|NIMH Autism Spectrum Disorder|Aotearoa New Zealand Autism Guideline Summary,1.68,1.0,1,0.0,0,2026-07-23T01:45:35.618096,
P051,screening_tool_use,Who is allowed to administer and score the M-CHAT and M-CHAT-R/F?,mistral-7b,zero_shot,The M-CHAT Parent,691.8,1341,7,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c13|mchat_faq_c14|mchat_scoring_c1|mchat_scoring_c0|instrument_reference_c3,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F|Screening Instrument Quick Reference,1.58,1.0,0,0.0,0,2026-07-23T01:45:36.314745,
P052,screening_tool_use,Can I administer the M-CHAT and M-CHAT-R without the Follow-Up?,mistral-7b,zero_shot,"Yes, you can administer the M-CHA",837.87,1378,11,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c14|mchat_faq_c13|instrument_reference_c3|instrument_reference_c4|mchat_scoring_c1,M-CHAT Parent and Professional FAQ|Screening Instrument Quick Reference|Scoring M-CHAT-R/F,1.62,1.0,1,0.0,0,2026-07-23T01:45:37.157792,
