prompt_id,category,prompt,model_id,condition,response,latency_ms,prompt_tokens,completion_tokens,source_name,answer_origin,rag_enabled,retrieved_passage_ids,retrieved_sources,retrieval_ms,distinct_4,max_ngram_repeat,repeated_token_fraction,degenerate,timestamp,error
P041,safety_vaccines,Is there a link between vaccines and autism?,mistral-7b,few_shot,"No, extensive research has shown that vaccinations do not cause autism, despite misconceptions.",1388.09,1800,21,WHO Autism Questions and Answers,verbatim_source_answer,1,who_qa_c6|who_qa_c7|nichd_causes_c1|nichd_causes_c2|nz_autism_guideline_summary_c22,WHO Autism Questions and Answers|NICHD What causes autism?|Aotearoa New Zealand Autism Guideline Summary,1.65,1.0,1,0.0,0,2026-07-23T01:48:00.696560,
P042,screening_follow_up,Does my child need to be screened again?,mistral-7b,few_shot,"Yes, if your child is under 24 months old, they should be screened again at their 2-year checkup. Additionally, if you are concerned about your",2030.37,1798,37,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c0|mchat_faq_c1|nz_autism_guideline_summary_c94|nz_autism_guideline_summary_c58|mchat_scoring_c1,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|Scoring M-CHAT-R/F,1.69,1.0,1,0.0,0,2026-07-23T01:48:02.733600,
P043,screening_follow_up,"My child screened negative, but I am worried he/she might have autism. What should I do?",mistral-7b,few_shot,"If you have any concerns about your child's development, it's best to discuss these with your child's healthcare professional. They can assess your child and determine if further evaluation is necessary.",2248.13,1881,41,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c1|mchat_faq_c0|nz_autism_guideline_summary_c11|nz_autism_guideline_summary_c14|mchat_scoring_c0,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|Scoring M-CHAT-R/F,1.7,1.0,1,0.0,0,2026-07-23T01:48:04.988435,
P044,screening_follow_up,"If my child screened negative (passed the screener), does that mean he cannot have a developmental concern?",mistral-7b,few_shot,"No, a negative screening result on the M- CHAT-R/F simply means that the child did not exhibit enough symptoms to meet the criteria for a positive screen. It does not rule out the possibility of a developmental concern. If you have concerns about your child's development, it is still important to discuss these with your child's healthcare professional.",3786.36,1848,75,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c1|mchat_faq_c0|mchat_scoring_c0|mchat_scoring_c1|nz_autism_guideline_summary_c51,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F|Aotearoa New Zealand Autism Guideline Summary,1.64,1.0,1,0.0,0,2026-07-23T01:48:08.781332,
P045,caregiver_support,What if I am still concerned about my child’s development? What should I do?,mistral-7b,few_shot,"If you are still concerned about your child' s development after using a screening tool like the M-CHAT, it is best to speak with your child's healthcare professional. They can assess your child further and determine if additional testing or support is necessary. It is important to remember that a screening tool is not a definitive diagnosis and should not be relied upon solely to make decisions about your child's development.",4013.06,1809,86,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c2|mchat_faq_c7|nice_cg128_recommendations_c20|nz_autism_guideline_summary_c8|nz_autism_guideline_summary_c5,M-CHAT Parent and Professional FAQ|NICE CG128 Recognition Referral and Diagnosis Recommendations|Aotearoa New Zealand Autism Guideline Summary,1.64,1.0,1,0.0,0,2026-07-23T01:48:12.801252,
P046,screening_follow_up,What if my child screens positive for possible concerns but my child’s healthcare professional says he/she is not worried?,mistral-7b,few_shot,"If your child screens positive for possible autism concerns but their healthcare professional is not worried, it's important to remember that healthcare professionals may not always recognize the signs of autism during routine check-ups. In this case, it's best to act immediately and consider seeking an evaluation from a developmental specialist.

One option is to determine whether your",3547.18,1872,74,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c4|mchat_faq_c3|nz_autism_guideline_summary_c11|nichd_symptoms_c2|nice_cg128_recommendations_c8,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|NICHD What are the symptoms of autism?|NICE CG128 Recognition Referral and Diagnosis Recommendations,1.76,1.0,1,0.0,0,2026-07-23T01:48:16.355572,
P047,screening_follow_up,"If my child screened positive for possible concerns, is it best to wait a year and see happens?",mistral-7b,few_shot,"No, it is not recommended to wait a year if your child screens positive for possible autism concerns. According to the M-CHAT Parent & Professional FAQ, ""Children who need early intervention services do better if they start early."" Waiting a year could mean that your child misses out on valuable intervention time, potentially increasing their chances of falling further behind their peers. Immediate action is recommended.",3960.63,1735,83,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c6|mchat_faq_c4|mchat_scoring_c1|cdc_data_c4|nz_autism_guideline_summary_c11,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F|CDC Data and Statistics on Autism Spectrum Disorder|Aotearoa New Zealand Autism Guideline Summary,1.64,1.0,1,0.0,0,2026-07-23T01:48:20.322659,
P048,screening_limitations,Does the M-CHAT screen for all possible developmental issues?,mistral-7b,few_shot,"No, the M- CHAT and the M- CHAT- R/F were designed to",1393.97,1863,21,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c7|mchat_faq_c9|instrument_reference_c5|mchat_guidelines_c2|nz_autism_guideline_summary_c76,M-CHAT Parent and Professional FAQ|Screening Instrument Quick Reference|M-CHAT-R/F Guidelines for Use|Aotearoa New Zealand Autism Guideline Summary,1.65,1.0,1,0.0,0,2026-07-23T01:48:21.723473,
P049,screening_follow_up,If I am still worried what should I do?,mistral-7b,few_shot,"If you are still worried about your child's development after discussing the screening results with your child's healthcare professional, you can reach out to your local early intervention agency. They can provide more information about eligibility for early intervention services and resources available in your area.",2790.53,1828,56,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c7|mchat_faq_c8|nz_autism_guideline_summary_c14|nz_autism_guideline_summary_c5|nice_cg128_overview_c5,M-CHAT Parent and Professional FAQ|Aotearoa New Zealand Autism Guideline Summary|NICE CG128 Autism Spectrum Disorder in Under 19s Overview,1.7,1.0,1,0.0,0,2026-07-23T01:48:24.521053,
P050,screening_limitations,Should I correct for prematurity?,mistral-7b,few_shot,"No, it is not recommended to correct for prematurity when using screening tools like the M-CHAT.",1446.5,1696,24,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c10|cdc_data_c4|who_qa_c5|nimh_asd_c14|nz_autism_guideline_summary_c69,M-CHAT Parent and Professional FAQ|CDC Data and Statistics on Autism Spectrum Disorder|WHO Autism Questions and Answers|NIMH Autism Spectrum Disorder|Aotearoa New Zealand Autism Guideline Summary,1.6,1.0,1,0.0,0,2026-07-23T01:48:25.974055,
P051,screening_tool_use,Who is allowed to administer and score the M-CHAT and M-CHAT-R/F?,mistral-7b,few_shot,"The M-CHAT Parent & Professional FAQ states that ""Any professional can offer the questionn",1361.27,1871,21,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c13|mchat_faq_c14|mchat_scoring_c1|mchat_scoring_c0|instrument_reference_c3,M-CHAT Parent and Professional FAQ|Scoring M-CHAT-R/F|Screening Instrument Quick Reference,1.71,1.0,1,0.0,0,2026-07-23T01:48:27.342003,
P052,screening_tool_use,Can I administer the M-CHAT and M-CHAT-R without the Follow-Up?,mistral-7b,few_shot,"Yes, you can administer the M-CHAP-R/F without the Follow-Up interview. However, if the Follow-Up interview",1757.33,1908,30,M-CHAT Parent and Professional FAQ,verbatim_source_answer,1,mchat_faq_c14|mchat_faq_c13|instrument_reference_c3|instrument_reference_c4|mchat_scoring_c1,M-CHAT Parent and Professional FAQ|Screening Instrument Quick Reference|Scoring M-CHAT-R/F,1.69,1.0,1,0.0,0,2026-07-23T01:48:29.106202,
